store_nbr,store_name,latitude,longitude
"1,353",HARAHAN LA,29.949489,-90.179499
"3,433",RED OAK TX,32.534396,-96.815957
"3,474","BRADENTON (NE), FL",27.495888,-82.482406
"1,753",DERRY NH,42.902129,-71.325887
181,NEW BOSTON TX,33.470693,-94.403621
"3,342","AMELIA, OH",39.015221,-84.198851
"2,518","HAMILTON, NJ 11-11-02",40.194754,-74.634226
"1,397",ALBQUERQUE (NW) NM,35.204388,-106.656727
"4,637","BROKEN ARROW E., OK",36.067103,-95.742046
"5,434","SAN LEANDRO (S), CA",37.688248,-122.131586
631,EASLEY SC,34.828482,-82.549477
"5,072",LOS ANGELES (SO BAY) CA EF,33.857034,-118.300229
"1,791",FREMONT MI,43.470163,-85.976287
"1,817",HERMISTON OR,45.850681,-119.286566
"2,432",LINCOLN 27TH & GRAINGER NE,40.729526,-96.684978
"2,867",LANSING MI,42.765823,-84.521705
"3,486",ATHENS OH,39.335591,-82.067016
"2,149","MT VERNON, OH",40.404811,-82.441578
"2,897","SOUTHINGTON, CT",41.623078,-72.869537
"2,782","MOUNTAIN HOME, ID",43.136696,-115.667936
"2,266","CLEVELAND, OH",41.346314,-81.819635
"2,672","LAMAR, CO",38.086806,-102.602019
"1,435",CRESTON IA,41.045448,-94.372817
"5,261","PINEVILLE, MO",36.507906,-94.277866
"1,121",MILLEDGEVILLE GA,33.116411,-83.265237
373,HUNTSVILLE AR,36.112817,-93.715947
407,KILLEEN TX,31.089547,-97.729424
508,KERRVILLE TX,30.062871,-99.167214
"4,194",VICTORIA TX,28.815906,-96.960578
"2,560","BERLIN, MD",38.339382,-75.162674
299,BOWLING GREEN KY,36.948919,-86.433491
322,BRYAN TX,30.657435,-96.330348
"1,844",TOMS RIVER NJ,39.975653,-74.238384
550,LAWRENCEVILLE IL,38.725297,-87.700354
"5,858","TUCSON (SE), AZ",32.084845,-110.776057
"1,554",STOCKTON CA,38.023508,-121.273642
"2,117","LOS BANOS (MERCED), CA EF",37.053971,-120.879002
"4,609","CINCINNATI (COLERAIN), OH",39.260643,-84.597694
"2,531","TOWN OF CORDLANDT, NY",41.310595,-73.866752
"4,416","HOUSTON (SMILI), TX",29.913191,-95.486734
"1,052",FAYETTE AL,33.731681,-87.808643
"1,188","BRIDGETON, MO",38.744891,-90.418707
"2,627","TAMPA, FL",28.068243,-82.428195
"2,772","SOUTHPORT, NC",33.942955,-78.032339
"1,424",COLONIAL HEIGHTS VA,37.245829,-77.386344
799,LIBERAL KS,37.066939,-100.917429
"3,943",LEHIGHTON PA FORMER 2169,40.816435,-75.733589
"5,632",FRESNO BLACKSTONE CA,36.792591,-119.789216
"1,091",ANDALUSIA AL,31.321761,-86.444966
"3,926","LAND O LAKES, FL FORMER 988",28.190801,-82.457342
"2,035","GREENVILLE, OH",40.125971,-84.617221
"4,342","BEDFORD, OH",41.4064,-81.5334
"4,072",ELSA TX HS 5808,28.4203,-97.7578
351,TOMBALL TX,30.134346,-95.550647
"3,533",DENVER CO,39.769736,-104.897216
"5,424","EAGLE POINT, OR",42.469192,-122.813892
"1,895","FAIRLAWN, OH",41.134603,-81.632005
12,CLAREMORE OK,36.293957,-95.627183
"6,480",CHANDLER (FASHION CENTER) AZ,33.307846,-111.901647
431,PADUCAH KY,37.054013,-88.566273
"5,461",VANCOUVER (NE) WA,45.669526,-122.523391
"2,275","OXFORD, OH",39.528903,-84.767527
"2,544","PORTAGE, IN",41.547802,-87.178959
"1,659",BRIGHTON CO,39.969622,-104.823893
"5,185",COLUMBUS WSW OH,39.926957,-83.120536
"2,129","CLEARFIELD, PA",41.032077,-78.400949
812,DUMAS TX,35.839991,-101.970754
"5,649",WARRINGTON PA,40.220279,-75.138469
"1,481","HOMEWOOD, AL",33.447061,-86.821007
"4,444","JACKSONVILLE (AVE), FL",30.179035,-81.555955
"1,532",GLENDALE(PHOENIX) AZ,33.636508,-112.184797
"1,492",AURORA CO,39.701963,-104.826242
"4,005","NORTH ADAMS, MA FORMER 1984",42.6788,-73.1058
"3,430",MIDWEST CITY (N) OK,35.495635,-97.369335
300,JACKSONVILLE AL,33.788222,-85.765028
955,APOPKA FL,28.649608,-81.469306
"3,304","REIDSVILLE, NC",36.383406,-79.667064
445,LEITCHFIELD KY,37.484701,-86.265657
"4,584","HARTLAND, MI",42.6316,-83.7456
"1,699",LAYTON UT,41.068346,-111.979596
326,HIGGINSVILLE MO,39.077943,-93.736752
"4,295","ALEXANDRIA, LA",31.292001,-92.513688
"4,564","GOLDSBORO (W), NC",35.431567,-78.061712
"7,346",LATHAM COLONIE NY FORMER 1997,42.758006,-73.762854
"1,638",EUFAULA AL,31.843586,-85.171043
"1,428",MT PLEASANT MI,43.573045,-84.760323
"5,882","PALM SPRINGS, FL",26.630909,-80.083866
700,SELMA AL,32.434137,-87.012949
"2,476","COLLEGE PLACE, WA",46.033066,-118.384123
"1,809",JONESVILLE MI,41.965241,-84.668345
685,MORRISTOWN TN,36.213757,-83.255027
855,UNION CITY GA,33.573216,-84.541334
"4,439","PAW PAW, MI",42.206278,-85.879254
"3,961",CORNELIA GA FORMER 1403,34.5364,-83.532
"1,915","YUCCA VALLEY, CA",34.132285,-116.384378
"1,416",NAPOLEON OH,41.404038,-84.135082
"2,683","HADLEY, MA",42.354638,-72.552232
"3,226","KATY, TX",29.784042,-95.804025
"1,722",MARSHALL MN,44.432472,-95.766813
731,DEMOPOLIS AL,32.493017,-87.849283
"4,677","MUSKEGO, WI",42.926573,-88.110317
"5,156","BEAUMONT, CA",33.925116,-116.951658
"4,028",NAPERVILLE IL FORMER 1401,41.7591,-88.2047
"2,874","GLENVILLE, NY",42.841731,-73.944171
"3,008",ATLANTA VINE CITY GA,33.755828,-84.413627
"5,422","BAINBRIDGE, GA",30.889931,-84.571098
618,HIRAM GA,33.890799,-84.758949
"1,851","NORTH LAUDERDALE, FL",26.205328,-80.229699
"3,265","TABB, VA",37.119432,-76.459373
3,COMMERCE GA,34.247784,-83.456336
"5,890","ATWATER, CA",37.340296,-120.609275
563,ORANGE CITY FL,28.913784,-81.278896
"1,539",MANSFIELD OH,40.762215,-82.594946
"2,885","NEWPORT, RI",41.511091,-71.316531
178,"ALVA, OK",36.799492,-98.645039
"4,488","MARINA, CA",36.693188,-121.801172
"4,004","EASTLAKE, OH FORMER 1863",32.5484,-82.9684
904,FOLEY AL,30.382509,-87.686413
"1,528",CEDAR RAPIDS IA,42.031926,-91.682138
"2,208","SAYRE, PA",41.976128,-76.542798
"3,291","NEWARK, NJ",40.881809,-74.708364
"3,516","CHULA VISTA (E), CA",32.631079,-116.968093
"4,653","CHEYENNE (S), WY",41.126278,-104.761911
"4,164",KAUFMAN TX,32.569679,-96.307579
"1,819",MENOMONIE WI,44.910783,-91.930712
"4,332","ORLANDO (TURKEY LAKE), FL",28.439871,-81.476496
"5,626",TUCSON BRIDGES AZ,32.185761,-110.953434
"1,179","ARDEN, NC",35.456323,-82.523452
"3,417","NAPLES, FL",26.057197,-81.696951
"5,844","LIVONIA, MI",42.430649,-83.339865
"2,440","SYLVA, NC",35.361569,-83.204481
"2,586","CHEEKTOWAGA, NY",42.910469,-78.743309
"2,167","WEST WHITELAND, PA",40.022381,-75.633385
"3,352","STOCKTON-NW, CA",38.049824,-121.376258
932,GRIFFIN GA,33.272396,-84.296711
"3,522","BALDWIN PARK, CA",34.071943,-117.963494
"1,958","RIO GRANDE CITY, TX",26.365718,-98.794913
"3,220","ST GEORGE, UT",37.063426,-113.587387
926,FALFURRIAS TX,27.2004,-98.1427
"2,559","STERLING HEIGHTS, MI",42.538331,-83.032632
"4,687",KING OF PRUSSIA (HD) PA,40.083514,-75.398587
"5,483",GREENWOOD IN,39.602831,-86.162314
"1,139",MOREHEAD KY,38.201435,-83.481958
707,CLARKSDALE MS,34.180821,-90.590602
"3,436","SOUTH BEND, IN",41.626333,-86.257857
784,MOUNT PLEASANT IA,40.979041,-91.541849
922,CORYDON IN,38.235274,-86.131187
"4,474","KENAI, AK",60.564278,-151.225228
"3,915",BILOXI MS FORMER 1088,30.4011,-88.9755
"1,697",ELK GROVE CA,38.411774,-121.391612
"2,912","TAYLOR, MI",42.253771,-83.265794
"6,477",PHOENIX (METROCENTER) AZ,33.573469,-112.121213
"1,218",CASA GRANDE AZ,32.877249,-111.712188
"2,000","KITTY HAWK, NC",36.096191,-75.720405
"3,729","SPARKS, NV",39.584388,-119.746385
"1,452",CHARLOTTE (S) NC EF,35.096713,-80.782133
"4,643","ECONOMY, PA",40.658211,-80.226573
"2,200","GROTON, CT",41.369862,-72.064954
"2,818","HAMMOND, IN",41.569186,-87.482627
"1,387",CORAL SPRINGS FL,26.278369,-80.203217
133,ASHDOWN AR,33.657021,-94.109289
360,CUSHING OK,35.987433,-96.721249
276,STIGLER OK,35.252327,-95.108419
"1,330",LIMA OH,40.752551,-84.152321
"7,223",BOONEVILLE AR FORMER 55,35.143379,-93.901775
"3,626",WINSTON-SALEM (S) NC,36.027268,-80.262633
"3,754","CHELAN, WA",47.842575,-119.987611
"1,465",DANVILLE VA,36.596821,-79.430521
"2,805","EMPORIA, VA",36.707349,-77.544623
"1,530",CLEVELAND MS,33.757227,-90.712128
"2,362","CLEVELAND HEIGHTS, OH",41.508862,-81.540276
"5,294",MILFORD CT,41.238029,-73.031472
527,ANGLETON TX,29.184105,-95.435914
369,WINFIELD KS,37.227248,-96.992727
"3,379",ORO VALLEY AZ,32.426075,-110.940899
748,NEWTON IA,41.697225,-93.011793
"3,738","NATRONA HEIGHTS, PA",40.646984,-79.712979
822,AMARILLO TX,35.189773,-101.793394
"3,761","THIEF RIVER FALLS, MN",48.112331,-96.150001
"2,262","ONEONTA, NY",42.447466,-75.039081
"3,276",SAN BERNARDINO CA,34.165575,-117.336016
465,FLORESVILLE TX,29.162266,-98.179983
"3,547",NORWALK CT W/D 11-07-02,41.096203,-73.449547
"5,463","HARTFORD, WI",43.325177,-88.400625
"1,365",HUDSON WI,44.959154,-92.727132
"3,621",CHAMBLEE GA,33.888542,-84.311428
"2,645","BLACKSTONE, VA",37.060797,-78.004293
"1,919",LINCOLN. ME,45.355902,-68.524603
269,"LAWTON, OK",34.618752,-98.424424
"5,350","SALT LAKE CITY, UT",40.669882,-111.863553
"3,624",MONTICELLO MN,45.284282,-93.801971
353,GRAHAM TX,33.082325,-98.580699
"1,922","RANCHO CUCAMONGA, CA",34.103491,-117.531484
"5,394",DINUBA CA,36.543418,-119.402385
621,LAKE CITY SC,33.892514,-79.751579
"3,905","TOWN AND COUNTRY, MO FORMER 11",38.5942,-90.5067
"4,333","FAIRHOPE, AL",30.522315,-87.848815
"4,166",SWEETWATER TN,35.583413,-84.475459
"4,482","MOUNT JULIET, TN",36.178935,-86.519873
130,MUSKOGEE OK,35.772638,-95.373154
"1,833",FREDERICKSBURG VA,38.306568,-77.513898
"5,376","TAWAS CITY, MI",44.277721,-83.504371
"2,639","GILFORD, NH",43.566882,-71.438976
"1,267",SUN PRAIRIE WI,43.173711,-89.246586
"5,843","PATTERSON, CA",37.462266,-121.142722
188,CAPE GIRARDEAU MO,37.301315,-89.585896
"1,366",MERRILL WI,45.175748,-89.649294
"2,837","LAS VEGAS, NV",36.239341,-115.057747
"1,277",BLACK RIVER FALLS WI,44.291594,-90.834535
"1,939","BRUNSWICK, ME",43.907081,-69.907606
494,"NEWNAN, GA",33.393473,-84.743588
770,GREAT BEND KS,38.358995,-98.787211
"2,522","ESCANABA, MI",45.752469,-87.082726
"5,186","GILBERT (E), AZ",33.305047,-111.741112
"3,524","EL CAJON, CA",32.804361,-116.968368
"2,700","WHITE LAKE, MI",42.660709,-83.467672
"5,399",DIXON IL,41.827442,-89.471721
"2,012","OXFORD, MA",42.170583,-71.878742
66,CLARKSVILLE AR,35.448688,-93.460473
"3,656","CINCINNATI(COBBLEWD), OH",39.296846,-84.518984
942,OCOEE FL,28.549566,-81.532407
"2,641","ALLENTOWN (SW), PA",40.553855,-75.578777
"1,285",OTTUMWA IA,41.012502,-92.455508
747,"CAHOKIA,IL",38.556063,-90.166388
"3,748",ACWORTH(N) GA,34.048747,-84.697994
"1,102",BAKER LA,30.580283,-91.131267
"3,333",RED LION PA,39.939794,-76.643878
"3,569",AUSTIN (NE) TX,30.413711,-97.676453
"1,801",ARLINGTON TX,32.668592,-97.131841
"4,420","BATESBURG-LEESVILLE, SC",33.917546,-81.529227
"1,224",PENSACOLA FL,30.497538,-87.192726
"1,671","PAPILLION, NE",41.174249,-96.020171
"4,012",FALLS RIVER (S) FORMER 3560,41.6724,-71.158
331,SULPHUR LA,30.233032,-93.328022
559,MUSCATINE IA,41.457764,-91.024925
"4,689","CEDAR HILLS, UT",40.416594,-111.770421
"3,939",LOGANSPORT IN FORMER 1329,40.7561,-86.3138
"3,197",TAMPA BEARRS FL,28.090303,-82.453236
"1,509",MAQUOKETA IA,42.048821,-90.662826
"4,506","COLUMBIA, SC",34.138063,-80.966368
"3,067",NORCROSS E GA,33.894795,-84.194169
"4,590","LEES SUMMIT (S), MO",38.856651,-94.380671
"1,863","EASTLAKE, OH",41.640702,-81.446935
"2,539","SPOKANE, WA",47.666879,-117.191367
"1,873","PROVIDENCE/CRANSTON, RI",41.788095,-71.498585
"3,790","LOCKPORT, IL",41.592221,-88.022893
"2,278",ERIE (S) PA,42.052037,-80.079822
"3,835","OOLTEWAH, TN",35.080997,-85.062999
"5,077","BOONTON, NJ",40.907201,-74.404102
"5,241","NORTH HUNTINGDON, PA",40.316476,-79.686308
"4,112",BROWNSVILLE N TX,25.952421,-97.480925
"2,191","BRYAN, OH",41.459818,-84.546879
"2,491","DANVILLE, IL",40.201449,-87.627697
"4,273","LELAND, NC",34.209876,-78.023076
"5,823","DALLAS (SKILL), TX",32.862843,-96.754719
"3,350","LAS VEGAS (BOULDER), NV",36.108534,-115.062957
"1,241",DAVENPORT IA,41.580751,-90.524325
656,SHELBYVILLE TN,35.513194,-86.452061
122,JACKSON MO,37.362068,-89.634705
"1,211",HARVARD IL,42.406199,-88.611159
"2,079","MARQUETTE, MI",46.547591,-87.459712
"3,420","WESTBURY, NY",40.743318,-73.600938
"3,053",EVERETT MALL WA,47.914368,-122.213784
"2,517","SANTA ANA, CA",33.737285,-117.915302
"2,688","TYLER, TX",32.275187,-95.310345
204,PRINCETON KY,37.110823,-87.918341
"1,849",WINSTON-SALEM NC,36.192362,-80.274339
"4,358","OMAHA (RANCH), NE",41.244171,-96.025545
"2,860","POOLER, GA",32.143935,-81.243863
33,NASHVILLE AR,33.925391,-93.857362
"2,893","INDEPENDENCE, KS",37.222679,-95.743491
"3,974",TUNKHANNOCK PA FORMER 2024,41.524128,-75.951296
"4,253","SAUK CENTRE, MN",45.720713,-94.947016
"2,132","BATON ROUGE (S), LA",30.377547,-91.061638
652,GARDEN CITY KS,37.986357,-100.836629
597,"HOUSTON,TX",29.964668,-95.533343
"1,953","LOUISBURG, NC",36.083241,-78.320606
"1,140","MT.STERLING, KY",38.069048,-83.957935
481,MATTOON IL,39.481309,-88.337398
499,ENID OK,36.387784,-97.945622
"3,858","BOCA RATON (SW), FL",26.348257,-80.200601
"3,537","LAKEWOOD, WA",47.193987,-122.517013
"2,823","PARKERSBURG, (S) WV",39.215782,-81.548619
"4,317","TEHACHAPI, CA",35.129775,-118.466153
800,LEESBURG FL,28.842541,-81.898976
"1,897","ELK GROVE VILLAGE, IL",42.001716,-88.043426
"3,348","LAKE PARK (P.B.GARD), FL",26.795173,-80.088336
"2,045","WHITE MARSH, MD",39.379223,-76.510165
"1,542",GAYLORD MI,45.022603,-84.689919
"2,987","DAVIE, FL",26.066667,-80.254311
498,JENA LA,31.692708,-92.140461
"4,471","RAWLINS, WY",41.789759,-107.206955
"1,815",FRESNO CA,36.810911,-119.86423
"2,748","GULF SHORES, AL",30.267429,-87.686246
"5,841","MERIDIAN, ID",43.650305,-116.436398
961,LAPLACE LA,30.074716,-90.498285
906,GALLUP NM,35.528593,-108.769019
"3,364","WEST ST. PAUL, MN",44.897067,-93.077455
"3,956",PCCC CURENTLY BEING REVIEWED F,31.174007,-84.148048
"1,688",VIRGINIA BEACH VA,36.823503,-76.071643
"3,750","WARNER ROBINS (S), GA",32.590144,-83.612256
"5,293",VALLEY STREAM NY,40.660941,-73.726722
"4,223","MARYVILLE, TN",35.714751,-84.012705
"1,448",ASHLAND OH,40.862262,-82.271282
435,HIGHLAND IL,38.760314,-89.684129
"2,583","UNIONDALE (LI), NY",40.695853,-73.578074
"2,426","COLUMBUS (SW), OH",39.983348,-83.145043
"2,816","NILES, IL",42.014955,-87.768846
513,BIG SPRINGS TX,32.227868,-101.467741
"2,830","EDDYSTONE, PA",39.863651,-75.340771
"4,678","HURRICANE, UT",37.172646,-113.364659
"2,114","CHIPLEY, FL",30.752617,-85.547061
"2,678","MISHAWAKA, IN",41.715058,-86.181155
"1,766",MARIETTA GA,34.023243,-84.422512
"1,692",COLTON CA,34.050112,-117.306233
"4,200","COLUMBUS (GATEWAY), GA",32.538555,-84.876784
"1,647",DECATUR IND,40.808859,-84.940946
"2,434","IRON MOUNTAIN, MI",45.807363,-88.038011
"2,223","WESTMINSTER, CO",39.868116,-105.056716
287,JASPER AL,33.842929,-87.254431
"2,828","MILWAUKEE (S), WI",42.983582,-87.950503
"1,945","MANSFIELD, PA",41.783817,-77.066875
"5,727","SARASOTA (NE), FL",27.436785,-82.457047
"1,206",BATON ROUGE LA,30.420757,-91.142941
"2,246","BEDFORD, NH (MANCHESTER)",42.964191,-71.485444
343,TAYLORVILLE IL,39.569623,-89.315248
"4,016",PCCC BEING REVIEWED FOR RECLAM,44.1245,-69.096
"1,305",JANESVILLE WI,42.725718,-88.986589
"2,312","ROANOKE (N), VA",37.300852,-79.960681
"5,402",CHICAGO (W) IL,41.911731,-87.742854
"2,803","EDMOND, (NW) OK",35.665652,-97.512129
42,COFFEYVILLE KS,37.042359,-95.579038
"2,849","MASON, WV",39.010434,-82.034317
144,FAYETTEVILLE AR (WEST),36.050008,-94.201133
368,"PARSONS, KS",37.372205,-95.255971
"5,707","CROSS ROADS, TX",33.228007,-96.984024
"1,383",BEAUFORT SC,32.425554,-80.734093
"3,191",PICKENS SC,34.869192,-82.693024
340,CHECOTAH OK,35.470041,-95.534344
"5,178",ROCKAWAY NJ,40.907387,-74.562425
"4,239","STEAD, NV",39.615461,-119.853131
869,ALAMOSA CO,37.482248,-105.904093
"1,045",LAFAYETTE CO,40.005992,-105.105136
"5,049",LITTLETON (SW) CO,39.608119,-105.150909
208,BAXTER SPRINGS KS,37.006269,-94.737275
"1,312",SPRING LAKE NC,35.174254,-78.965777
"4,099",NOKOMIS FL,39.904,-79.7533
"5,938",SAN DIEGO CA,32.586939,-117.089284
636,PRINCETON IL,41.396549,-89.462833
"4,000",NEW ROADS LA FORMER 1196,39.2701,-89.8932
"3,455","RICHMOND, CA",37.979871,-122.328358
321,BRENHAM TX,30.139995,-96.393195
"3,208","SPRINGVILLE, UT",40.157326,-111.644288
"5,888","CAMP HILL, PA",40.224885,-76.928412
"2,620","HASTINGS, MI",42.647876,-85.320463
"2,720","MADISON, MS",32.467324,-90.134615
502,GALLIANO LA,29.470832,-90.324185
573,LEE'S SUMMIT MO,38.930561,-94.363648
533,NEW IBERIA LA,29.986187,-91.815457
"2,060","LEXINGTON, (SE) KY",38.000749,-84.448082
"4,340","HESPERIA, CA",34.424217,-117.370033
"5,617",CHICAGO HERMOSA IL,41.934741,-87.742991
"2,613","BUCYRUS, OH",40.810123,-82.946357
376,"BOSSIER CITY, LA",32.548291,-93.706392
"5,251","CHATTANOOGA (E.RIDGE), TN",35.008343,-85.205118
313,HIGH RIDGE MO,38.462157,-90.521913
221,YUKON OK,35.490435,-97.764197
876,MANY LA,31.578866,-93.508692
"1,639",ROCHESTER IN,41.050549,-86.214351
"2,003","NORTH BRUNSWICK, NJ",40.461914,-74.466537
"5,761","CANTON(W), MI",42.268866,-83.488859
"1,988","ROSEVILLE, CA",38.788025,-121.289933
"3,390",WOODLAND (W) TX,30.189924,-95.588311
"5,041",BONNEY LAKE WA,47.167742,-122.171843
"3,584","HOUSTON (GALLERIA), TX",29.722971,-95.465039
980,GREELEY CO,40.386196,-104.719127
"2,357","GERMANTOWN, MD",39.198822,-77.252444
"2,145","WHITEHALL, PA (ALLENTOWN)",40.645122,-75.487238
249,CLEVELAND TX.,30.333678,-95.097965
"7,227","LANSING, IL FORMER 2817",41.592032,-87.554408
"1,186",LIBERTY TX,30.075931,-94.775023
"3,733","TEGA CAY, SC",35.046314,-80.993664
"1,107",OAKDALE LA,30.793355,-92.677854
493,"PARIS, KY",38.197022,-84.278013
"4,387","WORCESTER, MA",42.233354,-71.791544
"2,007","MOSES LAKE, WA",47.141203,-119.274822
"4,533","OAKLAND, TN",35.225932,-89.522361
"3,261","RICHLAND, WA",46.255981,-119.307922
"2,419","REHOBOTH BEACH, DE",38.727231,-75.132453
"5,854","WESTCHESTER, FL",25.746027,-80.332788
82,PERRYVILLE MO,37.705725,-89.896028
"3,784","FRANKLIN, OH",39.566297,-84.277752
"5,437","ST. PAUL, MN",44.954886,-93.161045
"4,195",CHOCTAW OK,35.496011,-97.279354
835,ALBUQUERQUE - JUAN TOBO,35.079521,-106.529571
"1,310",TERRE HAUTE (S) IN,39.399666,-87.405771
"1,743",HARLAN KY,36.817463,-83.318181
"2,723","SUMITON, AL",33.745493,-87.041799
"2,492","PENDLETON, OR",45.668696,-118.808856
635,SAVANNAH GA,31.999776,-81.258028
"1,404",LAKE ZURICH IL,42.186013,-88.087532
312,VILLE PLATTE LA,30.687254,-92.260969
701,"OWENSBORO, KY",37.719857,-87.121985
"5,476",DEPTFORD (WEST) NJ,39.832612,-75.129309
"2,310","KNOXVILLE (E), TN",36.031121,-83.866358
787,RIVERDALE GA,33.562448,-84.410314
385,CUERO TX,29.089539,-97.271341
"5,420","KISSIMMEE, FL",28.341633,-81.486426
"1,725",PCCC BEING REVIEWED FOR RECLAM,39.820798,-84.285237
721,PORT CHARLOTTE /MURDOCK,27.013871,-82.139682
"5,300","GIBSONTON, FL",27.847304,-82.354361
"3,952",LONGVIEW WA FORMER 2469,46.119861,-122.929462
"3,169",MANOR TX,30.347545,-97.544211
451,COLUMBIA MO,38.913053,-92.323976
619,DAYTON TN,35.460409,-85.043798
"2,249","CHEHALIS, WA",46.678855,-122.979102
"2,572","WAVERLY, OH",39.110636,-82.999445
"1,374","ALTAMONTE SPRINGS , FL",28.659976,-81.421135
"5,449","MISSOURI CITY (SIEN), TX",29.536554,-95.516649
283,BRIDGE CITY TX,30.024804,-93.844538
793,CANYON TX,34.998002,-101.922569
"3,609",ELLENWOOD GA,33.636295,-84.293013
852,OTTAWA IL,41.378197,-88.844349
"2,965","NEWINGTON, CT",41.663123,-72.718375
"7,378",RED BLUFF CA FORMER 1608,40.162201,-122.232352
"1,660",PALMDALE CA,34.611648,-118.144573
"2,937","HIBBING, MN",47.397576,-92.960378
"2,894","OAKLAND, MD",39.422278,-79.391102
"5,363","HAMPTON, GA",33.442598,-84.325603
"3,984",MARION NC FORMER 1694,35.647929,-82.031974
81,STILWELL OK,35.798421,-94.623119
"5,497","LERAY, NY",44.040509,-75.844512
"1,415",SPIRIT LAKE IA,43.424486,-95.124471
"3,017",SPRING HILL TN,35.773041,-86.919105
"1,037",SUMMERVILLE SC,33.034922,-80.153384
"1,400",ATHENS GA,33.919842,-83.445494
"1,168",COLUMBIA MS,31.243976,-89.813419
"3,320","PALMHURST, TX",26.260718,-98.315665
"1,870",PULLMAN WA,46.712044,-117.175627
"2,811","ATHENS, GA",33.934239,-83.308939
"1,227","AUGUSTA (MARTINEZ), GA",33.504898,-82.086167
"5,031","MARANA, AZ 11-12-02",32.356229,-111.089314
320,MARLIN TX EF,31.304382,-96.876784
"1,169",SPRINGHILL LA,32.984603,-93.462724
"5,446",WAYNESBURG PA,39.893906,-80.126499
"4,436","ALPHARETTA (NE), GA",34.150315,-84.249366
"3,453",WYOMING MI,42.868442,-85.672731
"2,133","AUSTIN (MID W), TX",30.232211,-97.823298
"1,906",FAIRHAVEN MA,41.644861,-70.888131
"1,620","BREWTON, AL",31.148441,-87.063735
"2,549","SPOKANE, WA",47.741455,-117.402109
"2,123","TEXARKANA, TX",33.445291,-94.101305
"1,847",OCALA FL,29.209128,-82.063728
"3,897","TWIN FALLS (N), ID",42.590666,-114.483057
"4,594","CHERRYVILLE, NC",35.401024,-81.340471
"3,616","AMITE, LA",30.729012,-90.529634
"2,320","COTTAGE GROVE, OR",43.800259,-123.043331
"4,278","QUINCY, WV",38.202251,-81.505779
64,BROWNSVILLE TN,35.586747,-89.238155
"2,098","COLUMBUS, OH (NE)",40.060451,-82.913153
99,UNION MO,38.434419,-90.970094
"3,851","LAFAYETTE, IN",40.364776,-86.859246
"1,592",BAD AXE MI,43.817639,-83.005695
"1,726",HARRISONBURG VA,38.435273,-78.853116
"1,658",THOMSON GA,33.480822,-82.501568
809,OXFORD AL,33.598998,-85.832345
861,LUBBOCK TX,33.527863,-101.903578
"5,391",NAPLES (I-75) FL,26.270837,-81.745555
38,IDABEL OK,33.898013,-94.803537
484,LAWRENCE KS,38.923672,-95.256869
"1,092",BROWNFIELD TX,33.182196,-102.255732
84,FRESNO CA - FORMER 1815,34.9058,-91.1983
"3,795","NORTH BERGEN, NJ",40.814107,-74.013451
"3,328","GREENVILLE, MI",43.179969,-85.290091
684,LEXINGTON TN,35.654551,-88.411605
"2,064","MILFORD, PA",41.349868,-74.733571
"1,360","FAYETTEVILLE, WV",38.034292,-81.119714
"1,010",ROCKINGHAM NC,34.913137,-79.738871
"1,956",BILLINGS MT,45.757995,-108.579541
"7,185",COAL MOUNTAIN GA,34.267078,-84.087093
"5,151","ROME (S), GA",34.221331,-85.130382
"2,994","ST. JOSEPH (S), MO",39.736967,-94.804202
"5,236",BOWLING GREEN (NW) KY,36.986766,-86.484034
412,ATHENS TX,32.210394,-95.832943
"1,800",GARLAND TX,32.863075,-96.652135
"3,476","CANTON, MI",42.325537,-83.430326
"1,711",IRONDALE AL,33.528969,-86.720194
"2,896","DERBY, CT",41.313365,-73.05227
"3,018",FOUNTAIN CO,38.768632,-104.781091
"4,334","WEAVERVILLE, NC",35.703393,-82.579462
263,FRISCO 423 & 380 TX. - LND,33.216209,-96.877692
"2,800",KATRINA - ARMY SHIPMENTS,30.51898,-90.33195
"2,760","JACKSON, AL",31.559638,-87.875509
"4,037",GONZALES LA,35.4597,-82.5122
"1,007",RICHLAND CENTER WI,43.312611,-90.348978
"6,929",TEMPLE TX,31.114611,-97.414929
"1,548",WATSEKA IL,40.777088,-87.697426
"5,280","PORTAGE, MI",42.194821,-85.599999
"4,318","MILLBROOK, AL",32.493848,-86.398481
"1,608",RED BLUFF CA,40.162853,-122.234449
"2,350","WAUSEON, OH",41.575669,-84.136145
"5,173",DALTON (W) GA,34.786712,-84.998972
862,HINESVILLE GA,31.826071,-81.601727
"4,509","BENBROOK, TX",32.678149,-97.468169
"3,545",HAMDEN CT,41.373776,-72.918956
905,LONGMONT CO,40.158189,-105.048542
285,HUNTSVILLE TX,30.713841,-95.570554
"1,526",STORM LAKE IA,42.664031,-95.197083
"1,512",CHANDLER AZ,33.337667,-111.854659
"4,171",GARDEN GROVE CA,33.790782,-117.964351
"2,611","MT.PLEASANT, PA",40.127852,-79.545057
"2,181",INDIO N CA,33.740358,-116.229164
236,CROCKETT TX.,31.320379,-95.434553
"2,015","FAIRFAX (W), VA",38.854254,-77.396601
"1,967","SPRINGFIELD, MA",42.136109,-72.506916
"3,242","ATLANTA (C), GA",36.308489,-86.687831
"2,980","FT WORTH (N), TX",32.895003,-97.286601
"3,259","MISSOULA, MT",46.883747,-114.041816
485,DONALDSONVILLE LA,30.095133,-90.980352
